source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,야외데이트,[변산 마실길 3코스] 적벽강 노을길,,전연령,"전북특별자치도 부안군 변산면 변산해변로 277 | 위도:35.64232006784726, 경도:126.47516398119079",,"변산마실길은 새만금방조제 1코스부터 줄포생태공원 8코스까지 총 66㎞의 해안 길을 따라 조성된 길이다. 변산 마실길 3코스 적벽강 노을길은 천만년 전 중생대 백악기에 생성된 적벽강, 채석강 등 아름다운 해안 절경을 만날 수 있는 도보 여행길이다. 격포항에 이르면 싱싱한 횟감 등 먹거리가 풍부하고 위도항 여객선을 탈 수 있는 코스로 12코스를 이용 격포주변을 한 바퀴 돌 수 있는 순환 코스이기도 하다. 변산마실길 3코스는 성천→하섬전망대→반월마을→작은당사구→적벽강→채석강→격포항으로 이어지는 길이다. 물이 빠지면 바닷길을 따라 걸으면서…",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8f966a83-f85e-4c57-a2c4-a0e31193929a,걷기길:1.0;걷기여행:1.0;걷기여행길:1.0;걷기여행데이트코스:1.0;걷기좋은곳:1.0;레포츠:1.0;변산마실길:1.0;연인과함께:1.0;커플데이트:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기좋은곳:1.0;source_tag_커플데이트:1.0;con_like:5;con_read:3693;con_share:5;use_time=상시 개방 (일출~일몰);rest_date=연중무휴,2026-09-11 22:03:25,레저스포츠:1.0;육상레저스포츠:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,쌈지길,,전연령,"서울특별시 종로구 인사동길 44 (관훈동) | 위도:37.57425198901539, 경도:126.98485145131795",,"인사동의 가장 대표적인 장소 쌈지길은 쌈지길은 전통을 현대적으로 재해석한 작품과 문화를 만나고 즐길 수 있는 공예품 전문 쇼핑몰이다. 한국의 인간문화재가 만든 최고급의 전통공예품과 현대공예작품, 그리고 한국의 멋이 풍기는 디자인 제품을 만나 볼 수 있다. 또한, 도자, 섬유, 금속, 목공예등의 공예샵과 젊은 디자이너들의 신선하고 실험적인 디자인샵을 만날 수 있다. 쌈지길 곳곳에서 전시와 공연 등의 다채로운 문화 이벤트도 열리고 있다. 쌈지길에서는 공예품을 직접 만들어 볼 수 있도록 도자기공예, 자개공예, 가죽, 유리, 비누 공예 등…",https://www.instagram.com/ssamzigil_official/,관광지:1.0;남녀노소:1.0;데이트장소추천:1.0;복합문화공간:1.0;쇼핑거리:1.0;수도권:1.0;쌈지길:1.0;열린문화공간:1.0;이색거리:1.0;인사동:1.0;인사동쌈지길:1.0;체험:1.0;친구와함께:1.0;커플데이트:1.0;핫플레이스:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:30;con_read:8190;con_share:16;use_time=10시 30~20시 30;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,지리산 허브밸리,,전연령,"전북특별자치도 남원시 운봉읍 바래봉길 214 | 위도:35.4351081415778, 경도:127.548597365613",,"지리산 허브밸리는 지리산 운봉 아래 용산리에 조성한 허브관광농원으로 2005년 재정경제부로부터 지리산 웰빙 허브산업특구로 지정받았다. 남원은 깨끗한 자연환경에 총 1,300여 종의 허브가 자생하는 허브의 보고라 할 수 있다. 이곳에서는 허브를 이용한 식품, 대체의학 제품 등의 다양한 허브제품과 친환경 허브원료를 생산하고 있다. 남원 허브밸리에는 허브를 테마로 한 볼거리, 즐길 거리, 체험 거리가 가득한 허브테마파크와 허브꽃 따기, 허브차 만들기, 허브향초 만들기 등 허브를 이용한 다양한 체험을 할 수 있는 허브체험관광농원이 마련되어…",https://www.jirisanherbvalley.com/,감성사진:1.0;관광지:1.0;남녀노소:1.0;데이트장소추천:1.0;사진찍기:1.0;사진찍기좋은곳:1.0;사진촬영:1.0;사진촬영명소:1.0;아이와함께:1.0;연인과함께:1.0;자연좋은곳:1.0;자연풍경:1.0;커플데이트:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:48;con_read:19749;con_share:34;use_time=[하절기(3월~10월)] 09시 00~18시 00 (입장 마감 17시 00) [동절기(11월~2월)] 09시 00~17시 00(입장 마감 16시 00);rest_date=매주 월요일,2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,캐슬1477,,전연령,"충청남도 금산군 금산읍 금산로 1477 | 위도:36.1056937598435, 경도:127.488832327768",,"충청남도 금산에 위치한 이색 카페, 캐슬1477은 이름에서 연상할 수 있듯이 오래된 교회를 카페로 리모델링한 곳이다. 좌식, 입식, 루프탑까지 취향껏 즐길 수 있으며, 카페를 이용한 손님이라면 사장님께서 약 15년 동안 수집한 다양한 피규어를 무료로 관람할 수 있다. 독특하고 아름다운 건물 외관으로 연인과의 데이트 코스나 사진 찍기 좋은 명소로 떠오르고 있다. 건물 내부는 엔틱한 느낌의 소품들과 가구들로 꾸며져 있어 구경하는 재미도 있다. 대표메뉴는 오렌지 아메리카노로 상큼한 오렌지와 아메리카노가 만나 이색적이면서 특별한 느낌을 준…",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b11b9181-494a-4cb3-8ded-dd575ba6f9a0,금산가볼만한곳:1.0;남녀노소:1.0;리모델링공간:1.0;사진찍기좋은:1.0;연인과함께:1.0;음식:1.0;음식점:1.0;이색카페:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:6;con_read:2419;con_share:3;rest_date=연중무휴,2026-09-11 22:03:25,음식:1.0;카페/찻집:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,신화테마파크,,전연령,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 98 | 위도:33.3064876379259, 경도:126.307593259204",,"인기 캐릭터 ‘라바’를 탄생시킨 글로벌 3D 애니메이션 제작사, 투바앤(TUBAn)의 다양한 캐릭터와 스토리가 가득한 신화테마파크는 방문객들에게 흥미롭고 환상적인 하루를 선사한다. 환상적인 여행으로 안내하는 ‘로터리 파크’를 지나, 정글 속 신비한 고대 도시 ‘오스카 뉴월드’를 거쳐, 귀여운 캐릭터와 볼거리 가득한 ‘라바 어드벤처 빌리지’에 다다르는 여정, 12가지 짜릿한 놀이기구와 어트랙션을 즐길 수 있다.",https://www.shinhwaworld.com/themepark.jhtml,5월_가족여행지:1.0;관광지:1.0;남녀노소:1.0;놀이기구:1.0;라바:1.0;산업관광:1.0;산업관광지:1.0;신화월드:1.0;아이가_좋아하는_여행:1.0;아이와함께:1.0;연인과함께:1.0;이색체험:1.0;제주도가볼만한곳:1.0;제주신화월드:1.0;친구와함께:1.0;커플데이트:1.0;테마파크:1.0;source_tag_커플데이트:1.0;con_like:29;con_read:6152;con_share:3;use_time=10시 00~20시 00 ※ 시즌 별로 운영 시간이 상이하므로 자세한 사항은 홈페이지 참조;rest_date=연중무휴,2026-09-11 22:03:25,체험관광:1.0;산업관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,이태원 우사단길,,전연령,"서울특별시 용산구 한남동 | 위도:37.5325542046989, 경도:126.998428804511",,"우사단길은 한국적 정서와 이국적인 분위기가 어우러진 곳이다. 파키스탄, 터키, 이집트, 레바논, 인도 등지의 음식점과 아랍어로 적힌 간판, 히잡과 터번을 쓴 이방인이 어우러져 이국적인 분위기가 짙으며, 오래된 집과 골목이 오밀조밀 이어지는 주택가로 한국적 정서와 분위기를 간직하고 있다. 2010년대 초반부터는 젊은 예술가와 청년 창업자들이 우사단길로 들어와 개성 넘치는 공간을 만들어냈다.",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6e1ea067-9fcd-4fbb-83c8-fade5440600e,관광지:1.0;데이트명소:1.0;데이트하기좋은곳:1.0;서울데이트:1.0;연인과함께:1.0;우사단길:1.0;이색거리:1.0;이태원:1.0;친구와함께:1.0;커플데이트:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기:1.0;휴식하기좋은곳:1.0;source_tag_커플데이트:1.0;con_read:2360;con_share:3;use_time=점포별 상이;rest_date=점포별 상이,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,전주 동문예술거리 ,,전연령,"전북특별자치도 전주시 완산구 현무2길 38 | 위도:35.8211245834107, 경도:127.149802820406",,"전주 동문예술거리는 다양한 프로그램을 통해 자영 예술가들과 소통할 수 있는 공연장과 전시장 등으로 구성돼 있다. 원래 이곳은 시청, 전주 MBC, 홍지서림 등이 들어서 주요 상가를 이뤘던 곳이었으나, 현재는 전주문화재단에 의해 문화·예술의 공간으로 자리 잡았다. 2012년 문을 연 창작지원센터 1호는 회화나 조각 같은 시각예술의 전시를 무료로 제공하며, 2호는 젊음과 열정이 넘치는 음악 거리의 산실로 역할한다. 예술가들의 공동체인 '두레공간 콩'은 지역 미술가 5명이 모여 만든 작업·전시 공간으로 기획전과 대관을 통해 작품 전시를…",https://tour.jeonju.go.kr/index.jeonju?menuCd=DOM_000000112002005000,관광지:1.0;데이트장소추천:1.0;문화예술공간:1.0;복합문화공간:1.0;연인과함께:1.0;열린문화공간:1.0;이색거리:1.0;전시공연:1.0;전주국제영화제_함께_가볼만한곳:1.0;커플데이트:1.0;휴식여행:1.0;휴식하기좋은곳:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:5;con_read:2664;con_share:6;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,남산 팔각정,,전연령,"서울특별시 중구 예장동 8-1 | 위도:37.5515850224958, 경도:126.98760431748",,남산 팔각정은 남산타워와 함께 남산의 대표적 명소로 꼽히는 정자이다. 남산 정상에 세워져 있어 서울 시내가 한눈에 들어오며 멋진 야경을 감상할 수 있어 시민들과 관광객들이 많이 찾는다. 걸어서 올라가거나 남산 순환버스인 셔틀버스 또는 남산 케이블카를 타고 올라갈 수 있다.,http://parks.seoul.go.kr/template/sub/namsan.do,관광지:1.0;남산:1.0;남산N서울타워:1.0;남산셔틀버스:1.0;남산순화버스:1.0;남산케이블카:1.0;남산타워:1.0;남산팔각정:1.0;데이트:1.0;산책하기좋은곳:1.0;서울데이트코스:1.0;서울야경:1.0;연인과함께:1.0;연중무휴:1.0;전망좋은곳:1.0;커플데이트:1.0;팔각정:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기:1.0;휴식하기좋은곳:1.0;source_tag_커플데이트:1.0;con_like:7;con_read:10700;con_share:5;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,야외데이트,남천교 청연루,,전연령,"전북특별자치도 전주시 완산구 천경로 40 | 위도:35.810675890711, 경도:127.153158331812",,"전주시 교동 한옥마을과 서학동을 잇는 남천교, 그리고 남천교 위에 세워진 팔작지붕을 한 청연루가 ‘전주 남천교 명품화사업’을 통하여 한옥마을의 새로운 랜드마크로 자리매김하고 있다. 남천교(길이 82.5m, 폭 25m)는 이 자리에 있던 옛 홍예교의 이미지를 살려 아치형 교량 구조를 하고 있다. 다리 위에 세워진 청연루는 전주 8경 중 하나인 한벽청연인 한벽당과 대칭적 의미로 붙여진 이름이다. 청연루에 올라 앉아 동쪽을 바라보면 멀리 기린봉 자락에 자리 잡은 동고사가 아스라이 보인다. 남천교 위에 기와로 지붕을 얹고 목재로 기둥을 세…",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c7207945-db7f-496a-8237-b46c3c08ab62,경치좋은곳:1.0;관광지:1.0;사진찍기:1.0;사진찍기좋은곳:1.0;사진촬영:1.0;야경명소:1.0;야경여행:1.0;야경코스:1.0;역사:1.0;연인과함께:1.0;전주가볼만한곳:1.0;전주국제영화제_함께_가볼만한곳:1.0;전주한옥마을:1.0;추석연휴_나들이:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:9;con_read:4800;con_share:6;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,역사관광:1.0;역사유적지:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,자만마을 벽화갤러리 ,,전연령,"전북특별자치도 전주시 완산구 자만동1길 1-8 (교동) | 위도:35.81405086018622, 경도:127.15738364362761",,"‘자만벽화마을’은 전주 한옥마을과 도로 하나를 사이에 두고 산언덕에 고즈넉이 자리한 곳이다. 승암산 능선 아래 무수히 많은 가옥이 촘촘히 들어서 있는 이곳은 원래 한국전쟁 때 피난민들이 하나둘씩 정착하면서 형성한 평범한 달동네였으나, 2012년 녹색 둘레길 사업의 일환으로 골목길 40여 채의 주택 곳곳에 벽화가 그려지면서 유명해졌다. 골목이나 담장별로 꽃, 동화, 풍경 등을 테마로 한 다양한 스타일의 벽화들이 그려져 있어 지루하지 않게 하나하나 보는 재미가 쏠쏠하다. 조용히 산책하다 보면 태조 이성계의 4대조 목조(穆祖) 이안사(李…",https://tour.jeonju.go.kr/board/view.jeonju?boardId=BBS_0000022&menuCd=DOM_000000101012000000&dataSid=10349,감성사진:1.0;골목투어:1.0;관광지:1.0;남녀노소:1.0;데이트장소추천:1.0;사진찍기좋은곳:1.0;연인과함께:1.0;자만벽화마을:1.0;자만벽화마을의거리:1.0;전주여행:1.0;전주한옥마을:1.0;추억의달동네:1.0;친구와함께:1.0;커플데이트:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:39;con_read:11638;con_share:20;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,전주 산성벽화마을,,전연령,"전북특별자치도 전주시 완산구 동서학동 | 위도:35.7994, 경도:127.1573",,"전주 산성벽화마을은 남고산성 아래에 자리한 조그만 시골 마을이다. 이곳은 2011년 행정안전부가 실시한 ‘친환경 생활공간 조성’ 사업 공모에 선정돼 담장벽화 사업을 추진한 이후 아름다운 벽화마을로 탈바꿈하게 되었다. 산성으로 올라가는 길 건물 벽과 담장에 그려진 갖가지 재미있는 그림은 사람들의 상상력과 감성을 자극한다. 벽화길은 총 3구간으로 나누어져 각각의 테마를 품고 있다. 산성마을 입구에서 시작하는 1구간에는 아시아 태평양과 한국, 그리고 전주의 문화가 아기자기한 벽화 속에 담겨 있다. 신호등을 사이에 둔 2구간에는 백제의 역…",https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=68e8b210-02e3-4eb9-9b8b-53413ec8df9e,SNS감성사진:1.0;감성사진:1.0;관광지:1.0;데이트장소추천:1.0;벽화마을:1.0;사진여행:1.0;사진찍기좋은곳:1.0;사진촬영명소:1.0;산책하기좋은곳:1.0;연인과함께:1.0;커플데이트:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:1;con_read:1785;con_share:8;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,쥬라기랜드,,전연령,"경기도 과천시 광명로 181 (막계동) | 위도:37.435508818173126, 경도:127.02382167828021",,"과천시 서울랜드 내에 위치한 쥬라기랜드는 공룡 연구소를 테마로 만들어진 초대형 실내 공룡 체험관이다. 100여 종이 넘는 다양한 종류의 공룡, 화석, 알 등을 만날 수 있고, 어디에서도 쉽게 볼 수 없는 18m 크기의 거대한 공룡 브라키오사우루스와 티라노사우루스는 쥬라기랜드의 포토존으로 자리매김했다. 18m 공룡을 포함한 모든 공룡은 소리를 내며 움직여 실제 공룡을 만난듯한 분위기를 연출한다. 또한, 공룡 화석 발굴 체험도 가능해 어린이들의 오감을 자극하는 교육 체험 장소로 최적이다.",http://www.seoulland.co.kr,가족과함께:1.0;공룡_여행지:1.0;과천가볼만한곳:1.0;관광지:1.0;남녀노소:1.0;놀이공원:1.0;레포츠:1.0;서울랜드:1.0;실내여행지_추천:1.0;아이와가볼만한곳:1.0;아이와함께:1.0;연인과함께:1.0;이색체험:1.0;주말나들이:1.0;커플데이트:1.0;source_tag_커플데이트:1.0;con_like:6;con_read:4340;con_share:6;use_time=홈페이지 확인;rest_date=연중무휴,2026-09-11 22:03:25,체험관광:1.0;기타체험:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,야외데이트,시흥 그린웨이,,전연령,"경기도 시흥시 동서로 287 (장곡동) | 위도:37.389771146858344, 경도:126.78124058551218",,"시흥시를 흐르는 보통천과 장현천 제방 위 농로를 이용하여 조성한 그린웨이는 전원적인 풍경을 간직한 자전거 길로서 코스 내 물왕호수, 연꽃테마파크, 관곡지, 갯골생태공원 등 볼거리와 자연을 체험할 수 있는 친환경적인 공간으로 지역주민과 자전거 동호회 등 많은 사람이 이용하고 있다. 시흥 그린웨이는 이름대로 친환경적인 녹색 길로 시흥의 생태환경 명소를 두루 거친다. 경기도 유일의 내만갯벌과 옛 염전의 정취를 느낄 수 있으며 국가 해양 습지보호지역으로 지정된 시흥갯골생태공원, 수도권 최대 규모인 관곡지 내에 연꽃 군락지를 조성해 꾸며놓은…",https://www.siheung.go.kr/cultour/contents.do?mId=0403040000,레포츠:1.0;산책로:1.0;산책코스:1.0;수변산책로:1.0;자전거길:1.0;자전거코스:1.0;커플데이트:1.0;휴식공간:1.0;휴식여행:1.0;휴식하기좋은곳:1.0;힐링산책:1.0;source_tag_커플데이트:1.0;con_like:3;con_read:2843;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,레저스포츠:1.0;육상레저스포츠:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,수암골전망대,,전연령,"충청북도 청주시 상당구 수동로5번길 2 | 위도:36.6456123559505, 경도:127.495447387773",,"수암골전망대는 청주 시내를 한눈에 담을 수 있는 전망대로 한국전쟁 이후 피란민들이 정착해 만든 수암골에 있으며 청주 우암산, 청주대학교와 가깝다. 수암골은 KBS 드라마 〈제빵왕 김탁구〉 촬영장소로 알려져 있으며 수암골 벽화마을, 드라마길, 카페거리 등이 유명하다. 팔봉제빵점에서 15분 정도 오르면 수암골전망대가 나온다. 전망대 꼭대기는 사방이 트여 있어 청주 시내 전체를 조망하기 좋으며 야간에는 반짝이는 청주 야경을 볼 수 있고, 벤치와 하트 조형물 등의 포토존이 있다.",https://tour.chungbuk.go.kr/www/selectTourCntnts.do?key=56&tourNo=2689&searchMainSe=ATTR,가족여행:1.0;걷기여행데이트코스:1.0;경치좋은곳:1.0;관광지:1.0;데이트코스:1.0;산책하기좋은곳:1.0;수암골전망대:1.0;역사이야기:1.0;전망좋은곳:1.0;충청권:1.0;커플데이트:1.0;휴식하기좋은곳:1.0;힐링산책:1.0;source_tag_커플데이트:1.0;con_like:20;con_read:5441;con_share:5;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;랜드마크관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,카페 도어스,,전연령,"경상남도 고성군 고성읍 신월로 166 | 위도:34.9447718233287, 경도:128.334017059722",,"경남 고성 앞 바다에 자리 잡은 카페 도어스는 그리스 산토리니에 와있는 듯한 느낌이 드는 카페로 새하얀 벽과 대비되는 푸르른 바다, 알록달록 강렬한 색상들로 포인트를 두고있다. 카페 어디에서 포즈를 잡고 사진을 찍어도 인생 사진을 남길 수 있는 카페다. 고성 앞 바다가 보이는 곳에 자리를 잡고 시원한 음료와 달콤한 디저트를 먹으면 휴양지에서 바캉스를 즐기고 있는 듯한 느낌을 받을 수 있다.",https://www.instagram.com/cafe_doors/,SNS감성사진:1.0;감성사진:1.0;경치여행:1.0;경치좋은곳:1.0;사진찍기:1.0;사진촬영:1.0;사진촬영명소:1.0;연인과함께:1.0;음식:1.0;추석연휴_나들이:1.0;취향따라_바다여행:1.0;커플데이트:1.0;휴식공간:1.0;휴식하기좋은곳:1.0;힐링여행:1.0;source_tag_커플데이트:1.0;con_like:17;con_read:2422;con_share:9;rest_date=연중무휴,2026-09-11 22:03:25,음식:1.0;카페/찻집:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,야외데이트,[변산 마실길 2코스] 노루목 상사화길,,전연령,"전북특별자치도 부안군 변산면 | 위도:35.6805085131989, 경도:126.530957159249",,"변산 마실길 2코스는 철책 초소 길을 따라 자연적으로 조성된 상사화 군락지를 지나 솔향 가득한 송림, 금빛 모래의 고사포 해수욕장을 거쳐 옥녀가 머리를 감았다는 성천에 이르는 구간이다. 노루목상사화길이라고도 하는 이 길은 산과 들, 그리고 바다를 한 번에 감상 할 수 있는 환상적인 경치로 인기가 많은 코스이다. 특히 바닷가를 배경으로 여름철 샤스타데이지꽃과 7월 붉노랑 상사화가 절정일 때 이 길을 걷는 것은 더욱 특별한 체험이다. 해가 질 무렵 바다 위로 떨어지는 해를 보며 마실길을 걷는 것도 절대 후회하지 않을 경험이다. 송포항~…",https://www.buan.go.kr/tour/index.buan?menuCd=DOM_000000209005001000,"걷기여행길:1.0;걷기여행데이트코스:1.0;걷기좋은곳:1.0;걷기좋은길:1.0;걷기코스:1.0;데이트코스:1.0;레포츠:1.0;변산마실길:1.0;여름꽃명소_데이지,작약,양귀비:1.0;연인과함께:1.0;커플데이트:1.0;휴식여행:1.0;휴식하기좋은곳:1.0;source_tag_커플데이트:1.0;con_like:5;con_read:10966;con_share:46;use_time=일출~일몰;rest_date=연중무휴",2026-09-11 22:03:25,레저스포츠:1.0;육상레저스포츠:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,청도 프로방스,,전연령,"경상북도 청도군 화양읍 이슬미로 272-23 | 위도:35.6840998183004, 경도:128.718183059678",,"청도 프로방스 빛축제는 포토랜드, 러브러브 빛축제, 빛의 숲, 걷고 싶은 길, 고흐별빛정원 등으로 이루어져 있으며 내부 곳곳에 프랑스 화가들의 작품이 전시되어 있어 예술적 감성을 느낄 수 있다. 20여 개의 다양한 콘셉트로 사진 촬영을 할 수 있는 셀프 스튜디오, 커피를 이용한 염색 소품점, 사랑스러운 분위기의 포토존과 아기자기한 소품 등 다양한 시설들이 있어 연인과 함께 데이트하기에도 좋다.",http://www.cheongdo-provence.co.kr/,2025_크리스마스_가볼만한곳:1.0;경치여행:1.0;경치좋은곳:1.0;관광지:1.0;데이트장소추천:1.0;사진찍기:1.0;사진찍기좋은곳:1.0;사진촬영:1.0;아이와함께:1.0;연인과함께:1.0;이색데이트:1.0;커플데이트:1.0;크리스마스:1.0;source_tag_데이트장소추천:1.0;source_tag_커플데이트:1.0;con_like:19;con_read:5180;con_share:17;use_time=- 평일 10시 00~22시 00 (발권 마감 21시 30) - 주말·공휴일 10시 00~23시 00 (발권 마감 22시 00);rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;테마공원:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,경암동 철길마을,,전연령,"전북특별자치도 군산시 경촌4길 14 | 위도:35.9813065609192, 경도:126.736218671883",,"경암동 철길마을은 1944년 전라북도 군산시 경암동에 준공하여 페이퍼 코리아 공장과 군산역을 연결하는 총연장 2.5km 철로 주변의 마을을 총괄하여 붙인 이름이다. 명칭의 유래는 마을이 위치한 행정 구역 명칭에 따라 철로 주변에 형성된 마을을 경암동 철길 마을이라 불렀다. 1944년 일제 강점기 개설된 철도 주변에 사람들이 모여 살기 시작하면서 동네를 이루었고, 1970년대 들어 본격적으로 마을이 형성되었다. 현재는 기차는 운행하지 않지만, 철길이 그대로 남아 근대 추억을 자극하는 군산의 관광명소이다. 경암동 철길은 일제 강점기인…",https://www.gunsan.go.kr/tour/m2099/view/433883?,INFP낭만여행:1.0;가족과함께:1.0;감성사진:1.0;경암동철길마을:1.0;관광지:1.0;군산여행:1.0;군산철길마을:1.0;남녀노소:1.0;레트로:1.0;반려동물:1.0;반려동물동반여행지:1.0;부모님과함께:1.0;사진찍기좋은곳:1.0;연인과함께:1.0;이색거리:1.0;이색체험:1.0;전북권반려동물여행지:1.0;전북철길마을:1.0;철길:1.0;철길마을:1.0;추석연휴_나들이:1.0;추억:1.0;추억여행:1.0;커플데이트:1.0;행복한추억:1.0;source_tag_커플데이트:1.0;con_like:71;con_read:32976;con_share:83;use_time=상시 개방;rest_date=연중무휴,2026-09-11 22:03:25,문화관광:1.0;도시.지역문화관광:1.0;date_spot:1.0;tour_spot:1.0,,
대한민국 구석구석(VisitKorea) | 커플/데이트 태그,실내데이트,김홍도미술관,,전연령,"경기도 안산시 상록구 충장로 422 (성포동) | 위도:37.31526620181827, 경도:126.85158794061041",,"김홍도미술관은 조선후기의 천재화가 단원 김홍도를 기념하기 위해 세워진 미술관이다. 김홍도는 안산에 스승인 표암 강세황이 살았기 때문에 7~8세 때부터 20세까지 그의 집에서 살며 그림과 글을 배웠다고 한다. 그래서 안산에서는 단원 김홍도의 예술혼이 이곳에 단원미술관을 건립하였다. 단원미술관은 1관, 제2관, 제3관, 영인본관, 상상미술공장, 야외조각작품로로 조성되어 있다. 주변에는 단원조각공원, 노적봉인공폭포, 성호박물관 등이 있어 함께 관광하기 좋다.",https://www.ansanart.com/main/danwon/index.do,문화공간:1.0;문화시설:1.0;문화예술공간:1.0;미술관:1.0;복합문화공간:1.0;아이와함께:1.0;연인과함께:1.0;열린문화공간:1.0;이색체험:1.0;커플데이트:1.0;휴식여행:1.0;휴식하기:1.0;휴식하기좋은곳:1.0;source_tag_커플데이트:1.0;con_like:13;con_read:3962;con_share:2;use_time=10시 00~18시 00;rest_date=매주 월요일 / 1월 1일 / 설·추석 당일,2026-09-11 22:03:25,문화관광:1.0;전시시설:1.0;date_spot:1.0;tour_spot:1.0,,
