id,region_province,city_district,hashtag,place_name,category,post_count,like_avg,trending_score,is_trending,ai_tags,sample_post_summary,crawled_at
5004,세종특별자치시,세종시,#서울주말데이트,세종시 감성 글램핑장 #5004,데이트/야외,"330,923개","1,253개",99.5,[HOT] 급상승 핫플,family:1.0;couple:1.0;single:0.8;#서울주말데이트;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 서울주말데이트 명소! 게시물 330,923개 달성",2026-07-26 17:01:20
5005,울산광역시,남구,#경기근교핫플,남구 더현대 갤러리 #5005,여행/자연,"674,540개","2,307개",98.1,[HOT] 급상승 핫플,family:0.8;couple:0.8;single:0.7;#경기근교핫플;남구;인스타1만DB,"울산광역시 남구에서 인스타 소셜 반응이 뜨거운 경기근교핫플 명소! 게시물 674,540개 달성",2026-07-26 17:01:20
5006,세종특별자치시,세종시,#수목원데이트,세종시 아뜰리에 문화공간 #5006,자연/힐링,"453,122개","4,012개",93.8,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.9;#수목원데이트;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 식물원수목원 명소! 게시물 453,122개 달성",2026-07-26 17:01:20
5007,충청남도,부여군,#주말가족나들이,부여군 가든 수목원 #5007,가족/소풍,"156,081개","3,848개",96.5,[HOT] 급상승 핫플,family:0.7;couple:0.8;single:0.8;#주말가족나들이;부여군;인스타1만DB,"충청남도 부여군에서 인스타 소셜 반응이 뜨거운 주말가족나들이 명소! 게시물 156,081개 달성",2026-07-26 17:01:20
5008,광주광역시,서구,#아기랑가평,서구 블루 팝업존 #5008,키즈/숙소,"224,420개","1,820개",94.2,[TRENDING] 인스타 핫플,family:0.6;couple:0.9;single:0.9;#아기랑가평;서구;인스타1만DB,"광주광역시 서구에서 인스타 소셜 반응이 뜨거운 아기랑풀빌라 명소! 게시물 224,420개 달성",2026-07-26 17:01:20
5009,경상남도,합천군,#한옥마을,합천군 감성 체험파크 #5009,한옥/관광,"257,563개","2,528개",94.7,[TRENDING] 인스타 핫플,family:1.0;couple:0.9;single:0.8;#한옥마을;합천군;인스타1만DB,"경상남도 합천군에서 인스타 소셜 반응이 뜨거운 감성한옥마을 명소! 게시물 257,563개 달성",2026-07-26 17:01:20
5010,전라남도,광양시,#물놀이장소,광양시 스카이 팝업존 #5010,여름/물놀이,"367,794개","3,366개",98.4,[HOT] 급상승 핫플,family:0.8;couple:0.9;single:0.8;#물놀이장소;광양시;인스타1만DB,"전라남도 광양시에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 367,794개 달성",2026-07-26 17:01:20
5011,광주광역시,북구,#동물체험,북구 중앙 갤러리 #5011,동물/아동,"886,304개","1,242개",88.6,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.8;#동물체험;북구;인스타1만DB,"광주광역시 북구에서 인스타 소셜 반응이 뜨거운 동물원사파리 명소! 게시물 886,304개 달성",2026-07-26 17:01:20
5012,전라남도,함평군,#전시회추천,함평군 그린 문화공간 #5012,전시/문화,"889,009개",904개,93.5,[TRENDING] 인스타 핫플,family:0.6;couple:0.9;single:0.9;#전시회추천;함평군;인스타1만DB,"전라남도 함평군에서 인스타 소셜 반응이 뜨거운 미술관전시회 명소! 게시물 889,009개 달성",2026-07-26 17:01:20
5013,서울특별시,중랑구,#액티비티추천,중랑구 오션 풀빌라 #5013,레저/액티비티,"634,430개","1,755개",88.2,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.8;#액티비티추천;중랑구;인스타1만DB,"서울특별시 중랑구에서 인스타 소셜 반응이 뜨거운 루지액티비티 명소! 게시물 634,430개 달성",2026-07-26 17:01:20
5014,울산광역시,북구,#키즈카페추천,북구 테라스 수목원 #5014,체험/놀이,"331,506개","3,075개",93.6,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.7;#키즈카페추천;북구;인스타1만DB,"울산광역시 북구에서 인스타 소셜 반응이 뜨거운 키즈체험파크 명소! 게시물 331,506개 달성",2026-07-26 17:01:20
5015,경상북도,영주시,#캠핑스타그램,영주시 그린 야경전망대 #5015,캠핑/레저,"813,761개","3,698개",90.1,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.7;#캠핑스타그램;영주시;인스타1만DB,"경상북도 영주시에서 인스타 소셜 반응이 뜨거운 숲속캠핑카라반 명소! 게시물 813,761개 달성",2026-07-26 17:01:20
5016,대전광역시,서구,#성수동핫플,서구 스타 팝업존 #5016,카페/디저트,"1,255,199개","2,158개",99.5,[HOT] 급상승 핫플,family:0.7;couple:0.7;single:0.8;#성수동핫플;서구;인스타1만DB,"대전광역시 서구에서 인스타 소셜 반응이 뜨거운 핫플카페거리 명소! 게시물 1,255,199개 달성",2026-07-26 17:01:20
5017,인천광역시,강화군,#성수동핫플,강화군 가든 산책데크 #5017,카페/디저트,"189,737개","3,325개",98.7,[HOT] 급상승 핫플,family:0.7;couple:0.8;single:0.7;#성수동핫플;강화군;인스타1만DB,"인천광역시 강화군에서 인스타 소셜 반응이 뜨거운 핫플카페거리 명소! 게시물 189,737개 달성",2026-07-26 17:01:20
5018,서울특별시,강북구,#수목원데이트,강북구 감성 디저트카페 #5018,자연/힐링,"491,541개","2,971개",98.2,[HOT] 급상승 핫플,family:0.7;couple:0.8;single:0.7;#수목원데이트;강북구;인스타1만DB,"서울특별시 강북구에서 인스타 소셜 반응이 뜨거운 식물원수목원 명소! 게시물 491,541개 달성",2026-07-26 17:01:20
5019,전라남도,무안군,#한옥마을,무안군 중앙 야경전망대 #5019,한옥/관광,"659,979개","1,131개",87.6,[TRENDING] 인스타 핫플,family:0.6;couple:0.8;single:0.8;#한옥마을;무안군;인스타1만DB,"전라남도 무안군에서 인스타 소셜 반응이 뜨거운 감성한옥마을 명소! 게시물 659,979개 달성",2026-07-26 17:01:20
5020,경기도,수원시,#골목투어,수원시 힐링 체험파크 #5020,레트로/핫플,"729,639개","2,270개",95.8,[HOT] 급상승 핫플,family:0.6;couple:0.9;single:0.7;#골목투어;수원시;인스타1만DB,"경기도 수원시에서 인스타 소셜 반응이 뜨거운 레트로노포골목 명소! 게시물 729,639개 달성",2026-07-26 17:01:20
5021,제주특별자치도,서귀포시,#문화재탐방,서귀포시 스타 피크닉존 #5021,역사/고궁,"139,063개","2,985개",87.1,[TRENDING] 인스타 핫플,family:0.8;couple:0.7;single:0.8;#문화재탐방;서귀포시;인스타1만DB,"제주특별자치도 서귀포시에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 139,063개 달성",2026-07-26 17:01:20
5022,세종특별자치시,세종시,#바다여행,세종시 파크 한옥거리 #5022,자연/해변,"1,200,833개","1,608개",91.3,[TRENDING] 인스타 핫플,family:1.0;couple:0.7;single:0.7;#바다여행;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 바다해변산책 명소! 게시물 1,200,833개 달성",2026-07-26 17:01:20
5023,전북특별자치도,정읍시,#키즈카페추천,정읍시 오션 체험파크 #5023,체험/놀이,"148,548개","4,182개",92.7,[TRENDING] 인스타 핫플,family:0.9;couple:0.7;single:0.6;#키즈카페추천;정읍시;인스타1만DB,"전북특별자치도 정읍시에서 인스타 소셜 반응이 뜨거운 키즈체험파크 명소! 게시물 148,548개 달성",2026-07-26 17:01:20
5024,전북특별자치도,남원시,#물놀이장소,남원시 감성 한옥거리 #5024,여름/물놀이,"421,503개","2,765개",87.0,[TRENDING] 인스타 핫플,family:1.0;couple:0.7;single:0.8;#물놀이장소;남원시;인스타1만DB,"전북특별자치도 남원시에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 421,503개 달성",2026-07-26 17:01:20
5025,대전광역시,유성구,#키즈카페추천,유성구 테라스 체험파크 #5025,체험/놀이,"559,181개","1,692개",93.6,[TRENDING] 인스타 핫플,family:0.6;couple:0.7;single:0.7;#키즈카페추천;유성구;인스타1만DB,"대전광역시 유성구에서 인스타 소셜 반응이 뜨거운 키즈체험파크 명소! 게시물 559,181개 달성",2026-07-26 17:01:20
5026,대구광역시,서구,#성수동핫플,서구 아뜰리에 키즈월드 #5026,카페/디저트,"475,074개","2,537개",95.4,[HOT] 급상승 핫플,family:0.8;couple:1.0;single:0.8;#성수동핫플;서구;인스타1만DB,"대구광역시 서구에서 인스타 소셜 반응이 뜨거운 핫플카페거리 명소! 게시물 475,074개 달성",2026-07-26 17:01:20
5027,광주광역시,남구,#문화재탐방,남구 스카이 노포야장 #5027,역사/고궁,"271,058개","3,068개",94.7,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.7;#문화재탐방;남구;인스타1만DB,"광주광역시 남구에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 271,058개 달성",2026-07-26 17:01:20
5028,울산광역시,동구,#핫플맛집,동구 뷰티풀 풀빌라 #5028,맛집/식음,"444,735개","2,049개",91.1,[TRENDING] 인스타 핫플,family:0.6;couple:0.7;single:0.9;#핫플맛집;동구;인스타1만DB,"울산광역시 동구에서 인스타 소셜 반응이 뜨거운 인스타핫플맛집 명소! 게시물 444,735개 달성",2026-07-26 17:01:20
5029,부산광역시,중구,#액티비티추천,중구 로얄 해변카페 #5029,레저/액티비티,"156,222개","2,174개",90.3,[TRENDING] 인스타 핫플,family:0.7;couple:0.9;single:0.8;#액티비티추천;중구;인스타1만DB,"부산광역시 중구에서 인스타 소셜 반응이 뜨거운 루지액티비티 명소! 게시물 156,222개 달성",2026-07-26 17:01:20
5030,대구광역시,남구,#액티비티추천,남구 힐링 미디어아트전 #5030,레저/액티비티,"158,741개","2,001개",94.6,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.9;#액티비티추천;남구;인스타1만DB,"대구광역시 남구에서 인스타 소셜 반응이 뜨거운 루지액티비티 명소! 게시물 158,741개 달성",2026-07-26 17:01:20
5031,충청남도,공주시,#핫플맛집,공주시 드림 디저트카페 #5031,맛집/식음,"1,109,746개","2,302개",99.5,[HOT] 급상승 핫플,family:0.8;couple:0.9;single:0.8;#핫플맛집;공주시;인스타1만DB,"충청남도 공주시에서 인스타 소셜 반응이 뜨거운 인스타핫플맛집 명소! 게시물 1,109,746개 달성",2026-07-26 17:01:20
5032,광주광역시,동구,#주말팝업스토어,동구 스카이 한옥거리 #5032,팝업스토어/트렌드,"729,060개","4,293개",95.9,[HOT] 급상승 핫플,family:0.8;couple:0.8;single:0.9;#주말팝업스토어;동구;인스타1만DB,"광주광역시 동구에서 인스타 소셜 반응이 뜨거운 주말팝업스토어 명소! 게시물 729,060개 달성",2026-07-26 17:01:20
5033,울산광역시,중구,#수목원데이트,중구 오션 노포야장 #5033,자연/힐링,"102,470개","1,785개",98.8,[HOT] 급상승 핫플,family:1.0;couple:1.0;single:0.7;#수목원데이트;중구;인스타1만DB,"울산광역시 중구에서 인스타 소셜 반응이 뜨거운 식물원수목원 명소! 게시물 102,470개 달성",2026-07-26 17:01:20
5034,경상남도,통영시,#문화재탐방,통영시 뷰티풀 갤러리 #5034,역사/고궁,"1,070,302개","2,549개",97.8,[HOT] 급상승 핫플,family:0.9;couple:0.7;single:0.7;#문화재탐방;통영시;인스타1만DB,"경상남도 통영시에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 1,070,302개 달성",2026-07-26 17:01:20
5035,세종특별자치시,세종시,#경기근교핫플,세종시 스타 한옥거리 #5035,여행/자연,"732,412개","1,900개",87.7,[TRENDING] 인스타 핫플,family:1.0;couple:0.7;single:0.6;#경기근교핫플;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 경기근교핫플 명소! 게시물 732,412개 달성",2026-07-26 17:01:20
5036,제주특별자치도,제주시,#골목투어,제주시 파크 한옥거리 #5036,레트로/핫플,"803,574개","1,998개",88.3,[TRENDING] 인스타 핫플,family:0.7;couple:0.9;single:0.8;#골목투어;제주시;인스타1만DB,"제주특별자치도 제주시에서 인스타 소셜 반응이 뜨거운 레트로노포골목 명소! 게시물 803,574개 달성",2026-07-26 17:01:20
5037,서울특별시,양천구,#서울주말데이트,양천구 선셋 미디어아트전 #5037,데이트/야외,"693,359개",950개,87.6,[TRENDING] 인스타 핫플,family:0.8;couple:0.8;single:0.9;#서울주말데이트;양천구;인스타1만DB,"서울특별시 양천구에서 인스타 소셜 반응이 뜨거운 서울주말데이트 명소! 게시물 693,359개 달성",2026-07-26 17:01:20
5038,대구광역시,달성군,#물놀이장소,달성군 드림 산책데크 #5038,여름/물놀이,"687,111개","4,441개",89.1,[TRENDING] 인스타 핫플,family:0.8;couple:0.9;single:0.9;#물놀이장소;달성군;인스타1만DB,"대구광역시 달성군에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 687,111개 달성",2026-07-26 17:01:20
5039,전라남도,구례군,#서울주말데이트,구례군 포레스트 한옥거리 #5039,데이트/야외,"804,082개","2,158개",90.1,[TRENDING] 인스타 핫플,family:0.8;couple:0.9;single:0.8;#서울주말데이트;구례군;인스타1만DB,"전라남도 구례군에서 인스타 소셜 반응이 뜨거운 서울주말데이트 명소! 게시물 804,082개 달성",2026-07-26 17:01:20
5040,대전광역시,중구,#캠핑스타그램,중구 로얄 해변카페 #5040,캠핑/레저,"775,464개","4,477개",85.7,[TRENDING] 인스타 핫플,family:1.0;couple:1.0;single:0.7;#캠핑스타그램;중구;인스타1만DB,"대전광역시 중구에서 인스타 소셜 반응이 뜨거운 숲속캠핑카라반 명소! 게시물 775,464개 달성",2026-07-26 17:01:20
5041,충청남도,당진시,#아이와가볼만한곳,당진시 중앙 팝업존 #5041,아이랑/가족,"498,927개","4,265개",91.7,[TRENDING] 인스타 핫플,family:0.6;couple:0.8;single:0.6;#아이와가볼만한곳;당진시;인스타1만DB,"충청남도 당진시에서 인스타 소셜 반응이 뜨거운 아이와가볼만한곳 명소! 게시물 498,927개 달성",2026-07-26 17:01:20
5042,울산광역시,중구,#아기랑가평,중구 드림 풀빌라 #5042,키즈/숙소,"173,609개","4,311개",87.8,[TRENDING] 인스타 핫플,family:0.8;couple:0.8;single:0.8;#아기랑가평;중구;인스타1만DB,"울산광역시 중구에서 인스타 소셜 반응이 뜨거운 아기랑풀빌라 명소! 게시물 173,609개 달성",2026-07-26 17:01:20
5043,전북특별자치도,부안군,#문화재탐방,부안군 힐링 수목원 #5043,역사/고궁,"258,211개","1,407개",94.9,[TRENDING] 인스타 핫플,family:0.8;couple:0.9;single:0.7;#문화재탐방;부안군;인스타1만DB,"전북특별자치도 부안군에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 258,211개 달성",2026-07-26 17:01:20
5044,세종특별자치시,세종시,#문화재탐방,세종시 가든 디저트카페 #5044,역사/고궁,"581,630개","2,371개",96.4,[HOT] 급상승 핫플,family:0.7;couple:0.8;single:0.7;#문화재탐방;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 581,630개 달성",2026-07-26 17:01:20
5045,인천광역시,강화군,#물놀이장소,강화군 선셋 갤러리 #5045,여름/물놀이,"193,913개","4,069개",94.4,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.7;#물놀이장소;강화군;인스타1만DB,"인천광역시 강화군에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 193,913개 달성",2026-07-26 17:01:20
5046,서울특별시,광진구,#아기랑가평,광진구 그린 미디어아트전 #5046,키즈/숙소,"786,671개","4,409개",89.7,[TRENDING] 인스타 핫플,family:0.9;couple:1.0;single:0.6;#아기랑가평;광진구;인스타1만DB,"서울특별시 광진구에서 인스타 소셜 반응이 뜨거운 아기랑풀빌라 명소! 게시물 786,671개 달성",2026-07-26 17:01:20
5047,대전광역시,동구,#캠핑스타그램,동구 선셋 문화공간 #5047,캠핑/레저,"128,763개","4,161개",95.7,[HOT] 급상승 핫플,family:1.0;couple:0.8;single:0.7;#캠핑스타그램;동구;인스타1만DB,"대전광역시 동구에서 인스타 소셜 반응이 뜨거운 숲속캠핑카라반 명소! 게시물 128,763개 달성",2026-07-26 17:01:20
5048,울산광역시,남구,#주말가족나들이,남구 로얄 체험파크 #5048,가족/소풍,"42,205개","1,179개",98.2,[HOT] 급상승 핫플,family:0.6;couple:0.8;single:0.8;#주말가족나들이;남구;인스타1만DB,"울산광역시 남구에서 인스타 소셜 반응이 뜨거운 주말가족나들이 명소! 게시물 42,205개 달성",2026-07-26 17:01:20
5049,강원특별자치도,정선군,#문화재탐방,정선군 테라스 문화공간 #5049,역사/고궁,"612,975개","1,374개",98.7,[HOT] 급상승 핫플,family:0.7;couple:0.8;single:0.7;#문화재탐방;정선군;인스타1만DB,"강원특별자치도 정선군에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 612,975개 달성",2026-07-26 17:01:20
5050,세종특별자치시,세종시,#전시회추천,세종시 스퀘어 글램핑장 #5050,전시/문화,"721,801개","1,717개",94.6,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.7;#전시회추천;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 미술관전시회 명소! 게시물 721,801개 달성",2026-07-26 17:01:20
5051,충청남도,천안시,#서울주말데이트,천안시 포레스트 야경전망대 #5051,데이트/야외,"1,234,996개","3,159개",85.2,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.9;#서울주말데이트;천안시;인스타1만DB,"충청남도 천안시에서 인스타 소셜 반응이 뜨거운 서울주말데이트 명소! 게시물 1,234,996개 달성",2026-07-26 17:01:20
5052,경기도,양주시,#캠핑스타그램,양주시 감성 수목원 #5052,캠핑/레저,"301,928개","2,956개",91.3,[TRENDING] 인스타 핫플,family:0.7;couple:1.0;single:0.8;#캠핑스타그램;양주시;인스타1만DB,"경기도 양주시에서 인스타 소셜 반응이 뜨거운 숲속캠핑카라반 명소! 게시물 301,928개 달성",2026-07-26 17:01:20
5053,충청북도,영동군,#주말가족나들이,영동군 드림 수목원 #5053,가족/소풍,"29,421개","3,999개",90.4,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.8;#주말가족나들이;영동군;인스타1만DB,"충청북도 영동군에서 인스타 소셜 반응이 뜨거운 주말가족나들이 명소! 게시물 29,421개 달성",2026-07-26 17:01:20
5054,인천광역시,중구,#야경스타그램,중구 오션 피크닉존 #5054,야경/전망,"848,620개","2,000개",97.4,[HOT] 급상승 핫플,family:0.9;couple:1.0;single:0.7;#야경스타그램;중구;인스타1만DB,"인천광역시 중구에서 인스타 소셜 반응이 뜨거운 감성야경명소 명소! 게시물 848,620개 달성",2026-07-26 17:01:20
5055,부산광역시,사상구,#물놀이장소,사상구 스카이 키즈월드 #5055,여름/물놀이,"1,149,443개","4,072개",91.6,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.9;#물놀이장소;사상구;인스타1만DB,"부산광역시 사상구에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 1,149,443개 달성",2026-07-26 17:01:20
5056,전라남도,영암군,#문화재탐방,영암군 포레스트 노포야장 #5056,역사/고궁,"245,530개","1,044개",89.1,[TRENDING] 인스타 핫플,family:0.7;couple:1.0;single:0.7;#문화재탐방;영암군;인스타1만DB,"전라남도 영암군에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 245,530개 달성",2026-07-26 17:01:20
5057,서울특별시,서초구,#아이와가볼만한곳,서초구 가든 글램핑장 #5057,아이랑/가족,"1,203,918개","2,897개",97.7,[HOT] 급상승 핫플,family:0.8;couple:0.8;single:0.6;#아이와가볼만한곳;서초구;인스타1만DB,"서울특별시 서초구에서 인스타 소셜 반응이 뜨거운 아이와가볼만한곳 명소! 게시물 1,203,918개 달성",2026-07-26 17:01:20
5058,울산광역시,남구,#아기랑가평,남구 파크 수목원 #5058,키즈/숙소,"342,994개","3,304개",89.7,[TRENDING] 인스타 핫플,family:0.8;couple:0.8;single:0.6;#아기랑가평;남구;인스타1만DB,"울산광역시 남구에서 인스타 소셜 반응이 뜨거운 아기랑풀빌라 명소! 게시물 342,994개 달성",2026-07-26 17:01:20
5059,광주광역시,광산구,#주말팝업스토어,광산구 감성 체험파크 #5059,팝업스토어/트렌드,"814,283개","4,321개",93.0,[TRENDING] 인스타 핫플,family:0.8;couple:0.9;single:0.9;#주말팝업스토어;광산구;인스타1만DB,"광주광역시 광산구에서 인스타 소셜 반응이 뜨거운 주말팝업스토어 명소! 게시물 814,283개 달성",2026-07-26 17:01:20
5060,세종특별자치시,세종시,#한옥마을,세종시 힐링 산책데크 #5060,한옥/관광,"1,093,757개","3,368개",94.5,[TRENDING] 인스타 핫플,family:0.8;couple:0.7;single:0.8;#한옥마을;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 감성한옥마을 명소! 게시물 1,093,757개 달성",2026-07-26 17:01:20
5061,충청북도,청주시,#성수동핫플,청주시 아뜰리에 산책데크 #5061,카페/디저트,"427,874개","3,913개",93.1,[TRENDING] 인스타 핫플,family:0.6;couple:0.8;single:0.8;#성수동핫플;청주시;인스타1만DB,"충청북도 청주시에서 인스타 소셜 반응이 뜨거운 핫플카페거리 명소! 게시물 427,874개 달성",2026-07-26 17:01:20
5062,강원특별자치도,영월군,#물놀이장소,영월군 에스 피크닉존 #5062,여름/물놀이,"943,784개","2,577개",90.2,[TRENDING] 인스타 핫플,family:0.7;couple:1.0;single:0.8;#물놀이장소;영월군;인스타1만DB,"강원특별자치도 영월군에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 943,784개 달성",2026-07-26 17:01:20
5063,경기도,이천시,#핫플맛집,이천시 포레스트 수목원 #5063,맛집/식음,"1,146,535개","3,141개",86.9,[TRENDING] 인스타 핫플,family:0.8;couple:0.8;single:0.7;#핫플맛집;이천시;인스타1만DB,"경기도 이천시에서 인스타 소셜 반응이 뜨거운 인스타핫플맛집 명소! 게시물 1,146,535개 달성",2026-07-26 17:01:20
5064,충청북도,진천군,#야경스타그램,진천군 스타 디저트카페 #5064,야경/전망,"63,980개","2,306개",90.2,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.8;#야경스타그램;진천군;인스타1만DB,"충청북도 진천군에서 인스타 소셜 반응이 뜨거운 감성야경명소 명소! 게시물 63,980개 달성",2026-07-26 17:01:20
5065,전북특별자치도,남원시,#문화재탐방,남원시 힐링 산책데크 #5065,역사/고궁,"298,769개","4,493개",90.8,[TRENDING] 인스타 핫플,family:0.8;couple:0.9;single:0.7;#문화재탐방;남원시;인스타1만DB,"전북특별자치도 남원시에서 인스타 소셜 반응이 뜨거운 유네스코문화재 명소! 게시물 298,769개 달성",2026-07-26 17:01:20
5066,제주특별자치도,제주시,#서울주말데이트,제주시 뷰티풀 키즈월드 #5066,데이트/야외,"723,135개","3,990개",91.6,[TRENDING] 인스타 핫플,family:0.8;couple:0.7;single:0.6;#서울주말데이트;제주시;인스타1만DB,"제주특별자치도 제주시에서 인스타 소셜 반응이 뜨거운 서울주말데이트 명소! 게시물 723,135개 달성",2026-07-26 17:01:20
5067,충청남도,천안시,#액티비티추천,천안시 테라스 산책데크 #5067,레저/액티비티,"189,211개","1,078개",86.8,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.7;#액티비티추천;천안시;인스타1만DB,"충청남도 천안시에서 인스타 소셜 반응이 뜨거운 루지액티비티 명소! 게시물 189,211개 달성",2026-07-26 17:01:20
5068,인천광역시,미추홀구,#주말팝업스토어,미추홀구 가든 노포야장 #5068,팝업스토어/트렌드,"692,833개","3,279개",85.9,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.6;#주말팝업스토어;미추홀구;인스타1만DB,"인천광역시 미추홀구에서 인스타 소셜 반응이 뜨거운 주말팝업스토어 명소! 게시물 692,833개 달성",2026-07-26 17:01:20
5069,세종특별자치시,세종시,#성수동핫플,세종시 감성 풀빌라 #5069,카페/디저트,"1,068,469개","1,497개",99.6,[HOT] 급상승 핫플,family:0.6;couple:0.8;single:0.6;#성수동핫플;세종시;인스타1만DB,"세종특별자치시 세종시에서 인스타 소셜 반응이 뜨거운 핫플카페거리 명소! 게시물 1,068,469개 달성",2026-07-26 17:01:20
5070,울산광역시,중구,#골목투어,중구 아뜰리에 풀빌라 #5070,레트로/핫플,"307,360개","3,752개",93.6,[TRENDING] 인스타 핫플,family:0.9;couple:0.9;single:0.6;#골목투어;중구;인스타1만DB,"울산광역시 중구에서 인스타 소셜 반응이 뜨거운 레트로노포골목 명소! 게시물 307,360개 달성",2026-07-26 17:01:20
5071,부산광역시,연제구,#물놀이장소,연제구 중앙 수목원 #5071,여름/물놀이,"1,030,961개","2,739개",91.9,[TRENDING] 인스타 핫플,family:0.9;couple:0.8;single:0.6;#물놀이장소;연제구;인스타1만DB,"부산광역시 연제구에서 인스타 소셜 반응이 뜨거운 계곡물놀이축제 명소! 게시물 1,030,961개 달성",2026-07-26 17:01:20
5072,강원특별자치도,강릉시,#핫플맛집,강릉시 로얄 갤러리 #5072,맛집/식음,"1,206,265개","3,756개",88.6,[TRENDING] 인스타 핫플,family:0.7;couple:1.0;single:0.7;#핫플맛집;강릉시;인스타1만DB,"강원특별자치도 강릉시에서 인스타 소셜 반응이 뜨거운 인스타핫플맛집 명소! 게시물 1,206,265개 달성",2026-07-26 17:01:20
5073,대구광역시,수성구,#야경스타그램,수성구 아뜰리에 풀빌라 #5073,야경/전망,"1,218,999개","2,952개",95.4,[HOT] 급상승 핫플,family:0.9;couple:0.8;single:0.9;#야경스타그램;수성구;인스타1만DB,"대구광역시 수성구에서 인스타 소셜 반응이 뜨거운 감성야경명소 명소! 게시물 1,218,999개 달성",2026-07-26 17:01:20
5074,대구광역시,수성구,#수목원데이트,수성구 그린 갤러리 #5074,자연/힐링,"928,758개","2,423개",94.1,[TRENDING] 인스타 핫플,family:0.8;couple:0.7;single:0.8;#수목원데이트;수성구;인스타1만DB,"대구광역시 수성구에서 인스타 소셜 반응이 뜨거운 식물원수목원 명소! 게시물 928,758개 달성",2026-07-26 17:01:20
5075,제주특별자치도,제주시,#야경스타그램,제주시 선셋 문화공간 #5075,야경/전망,"841,939개","2,192개",87.7,[TRENDING] 인스타 핫플,family:1.0;couple:0.8;single:0.8;#야경스타그램;제주시;인스타1만DB,"제주특별자치도 제주시에서 인스타 소셜 반응이 뜨거운 감성야경명소 명소! 게시물 841,939개 달성",2026-07-26 17:01:20
5076,광주광역시,광산구,#바다여행,광산구 오션 산책데크 #5076,자연/해변,"754,381개","4,009개",87.1,[TRENDING] 인스타 핫플,family:0.8;couple:0.7;single:0.8;#바다여행;광산구;인스타1만DB,"광주광역시 광산구에서 인스타 소셜 반응이 뜨거운 바다해변산책 명소! 게시물 754,381개 달성",2026-07-26 17:01:20
5077,제주특별자치도,제주시,#키즈카페추천,제주시 파크 야경전망대 #5077,체험/놀이,"536,458개","1,461개",90.3,[TRENDING] 인스타 핫플,family:0.7;couple:0.8;single:0.9;#키즈카페추천;제주시;인스타1만DB,"제주특별자치도 제주시에서 인스타 소셜 반응이 뜨거운 키즈체험파크 명소! 게시물 536,458개 달성",2026-07-26 17:01:20
5078,광주광역시,남구,#한옥마을,남구 로얄 디저트카페 #5078,한옥/관광,"1,148,287개","4,192개",93.5,[TRENDING] 인스타 핫플,family:0.7;couple:0.9;single:0.8;#한옥마을;남구;인스타1만DB,"광주광역시 남구에서 인스타 소셜 반응이 뜨거운 감성한옥마을 명소! 게시물 1,148,287개 달성",2026-07-26 17:01:20
